country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB","31-05-2025 21:00:00",26.868120,81.005119,OZONE,42,53,52
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB","31-05-2025 21:00:00",26.906111,80.948222,SO2,5,18,11
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB","31-05-2025 21:00:00",26.8458805,80.9365541,PM2.5,75,307,150
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB","31-05-2025 21:00:00",26.8458805,80.9365541,SO2,1,19,10
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB","31-05-2025 21:00:00",26.8458805,80.9365541,OZONE,31,87,73
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB","31-05-2025 21:00:00",26.83399722,80.8917361,NH3,9,18,13
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB","31-05-2025 21:00:00",26.83399722,80.8917361,SO2,2,21,6
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB","31-05-2025 21:00:00",26.83399722,80.8917361,CO,10,37,22
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB","31-05-2025 21:00:00",28.999264,77.7590354,SO2,13,39,29
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB","31-05-2025 21:00:00",27.168897,78.376960,SO2,22,31,26
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB","31-05-2025 21:00:00",27.1594,78.3953,NO2,14,15,15
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB","31-05-2025 21:00:00",27.1594,78.3953,SO2,14,59,31
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB","31-05-2025 21:00:00",28.646233,77.358075,PM2.5,58,335,209
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB","31-05-2025 21:00:00",28.757294,77.278792,PM10,135,409,210
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB","31-05-2025 21:00:00",28.685382,77.453839,PM10,130,260,172
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB","31-05-2025 21:00:00",27.106972,78.000111,NH3,4,4,4
India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB","31-05-2025 21:00:00",27.19865833,78.00598056,PM2.5,34,140,81
India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB","31-05-2025 21:00:00",27.19865833,78.00598056,OZONE,28,76,63
India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB","31-05-2025 21:00:00",27.169338,78.03582,PM10,66,124,96
India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB","31-05-2025 21:00:00",27.169338,78.03582,NH3,1,1,1
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB","31-05-2025 21:00:00",27.19862,77.92066,PM10,52,190,144
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB","31-05-2025 21:00:00",27.19862,77.92066,NO2,34,57,36
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB","31-05-2025 21:00:00",28.6603346,77.3572563,NH3,1,6,3
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB","31-05-2025 21:00:00",26.730136,83.433859,PM10,49,159,96
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - III, Greater Noida - UPPCB","31-05-2025 21:00:00",28.47272,77.482000,NO2,29,142,78
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - III, Greater Noida - UPPCB","31-05-2025 21:00:00",28.47272,77.482000,NH3,7,12,10
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - III, Greater Noida - UPPCB","31-05-2025 21:00:00",28.47272,77.482000,CO,12,84,16
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB","31-05-2025 21:00:00",28.725645,77.749675,NH3,14,15,14
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB","31-05-2025 21:00:00",28.725645,77.749675,CO,60,103,80
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB","31-05-2025 21:00:00",25.4547,78.6039,PM10,41,407,86
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB","31-05-2025 21:00:00",25.4547,78.6039,OZONE,1,55,21
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB","31-05-2025 21:00:00",26.509954,80.249612,CO,NA,NA,NA
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB","31-05-2025 21:00:00",28.849399,78.742362,PM10,42,112,74
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB","31-05-2025 21:00:00",28.802625,78.753728,PM10,41,105,64
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB","31-05-2025 21:00:00",28.802625,78.753728,NO2,27,27,27
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB","31-05-2025 21:00:00",28.802625,78.753728,CO,38,92,51
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB","31-05-2025 21:00:00",28.5447608,77.3231257,PM2.5,42,319,140
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB","31-05-2025 21:00:00",28.5447608,77.3231257,NH3,7,8,8
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB","31-05-2025 21:00:00",28.5447608,77.3231257,SO2,6,15,11
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB","31-05-2025 21:00:00",28.5898,77.3101,NO2,20,166,84
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB","31-05-2025 21:00:00",25.494,81.863,NO2,12,12,12
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB","31-05-2025 21:00:00",25.262326,82.995408,PM2.5,29,52,39
India,Uttar_Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB","31-05-2025 21:00:00",25.32393,82.99687,PM2.5,21,66,28
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB","31-05-2025 21:00:00",30.269444,78.044167,SO2,1,2,1
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB","31-05-2025 21:00:00",30.269444,78.044167,CO,6,20,13
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB","31-05-2025 21:00:00",29.2124114,78.9611753,NO2,15,30,20
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB","31-05-2025 21:00:00",23.685297,86.945968,NO2,10,50,20
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB","31-05-2025 21:00:00",23.685297,86.945968,NH3,4,8,7
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB","31-05-2025 21:00:00",23.685297,86.945968,OZONE,13,33,26
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB","31-05-2025 21:00:00",23.6979360,86.9443950,PM10,22,69,51
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB","31-05-2025 21:00:00",23.6979360,86.9443950,SO2,4,15,6
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB","31-05-2025 21:00:00",23.6181830,87.1057180,PM2.5,15,59,32
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB","31-05-2025 21:00:00",23.6181830,87.1057180,PM10,6,61,35
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB","31-05-2025 21:00:00",23.616515,87.119133,OZONE,28,101,89
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB","31-05-2025 21:00:00",22.7605581,88.3617589,PM10,42,103,66
India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB","31-05-2025 21:00:00",23.567923,87.306843,PM2.5,24,68,40
India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB","31-05-2025 21:00:00",23.567923,87.306843,PM10,61,236,100
India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB","31-05-2025 21:00:00",23.567923,87.306843,CO,22,80,43
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB","31-05-2025 21:00:00",23.5087640,87.3544400,PM2.5,21,57,34
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB","31-05-2025 21:00:00",23.5087640,87.3544400,NO2,12,54,23
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB","31-05-2025 21:00:00",22.06047,88.109737,CO,20,27,25
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB","31-05-2025 21:00:00",22.06047,88.109737,OZONE,13,21,18
India,West_Bengal,Howrah,"Dasnagar, Howrah - WBPCB","31-05-2025 21:00:00",22.6025571,88.3105664,NO2,29,96,49
India,West_Bengal,Howrah,"Dasnagar, Howrah - WBPCB","31-05-2025 21:00:00",22.6025571,88.3105664,SO2,5,6,5
India,West_Bengal,Howrah,"Dasnagar, Howrah - WBPCB","31-05-2025 21:00:00",22.6025571,88.3105664,CO,27,48,37
India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB","31-05-2025 21:00:00",22.611968,88.347422,PM2.5,28,65,49
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB","31-05-2025 21:00:00",22.5687319,88.2797276,NH3,3,11,7
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB","31-05-2025 21:00:00",22.5687319,88.2797276,CO,8,42,27
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB","31-05-2025 21:00:00",22.58157048,88.41002457,SO2,6,8,7
India,West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB","31-05-2025 21:00:00",22.556640,88.342674,PM2.5,53,85,67
India,West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB","31-05-2025 21:00:00",22.556640,88.342674,NO2,19,44,30
India,West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB","31-05-2025 21:00:00",22.556640,88.342674,SO2,2,4,2
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB","31-05-2025 21:00:00",22.49929,88.36917,PM10,55,103,77
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB","31-05-2025 21:00:00",22.49929,88.36917,OZONE,12,20,14
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB","31-05-2025 21:00:00",22.627847,88.380669,NH3,13,14,14
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB","31-05-2025 21:00:00",22.627847,88.380669,SO2,7,12,10
India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB","31-05-2025 21:00:00",22.51106,88.35142,NO2,32,71,46
India,Assam,Guwahati,"IITG, Guwahati - PCBA","31-05-2025 21:00:00",26.2028636,91.70046436,CO,3,12,8
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA","31-05-2025 21:00:00",26.10887,91.589544,NO2,15,56,19
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA","31-05-2025 21:00:00",26.10887,91.589544,OZONE,4,9,6
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA","31-05-2025 21:00:00",26.187500,91.744194,PM2.5,4,26,14
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA","31-05-2025 21:00:00",26.187500,91.744194,CO,14,32,24
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","31-05-2025 21:00:00",26.349082,92.68449,NO2,1,7,2
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","31-05-2025 21:00:00",26.349082,92.68449,NH3,4,4,4
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA","31-05-2025 21:00:00",26.446912,91.439057,NO2,2,6,4
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA","31-05-2025 21:00:00",26.446912,91.439057,NH3,1,3,2
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB","31-05-2025 21:00:00",25.7808257,84.7446768,NO2,109,279,122
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB","31-05-2025 21:00:00",24.7955,84.9994,NO2,4,15,7
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB","31-05-2025 21:00:00",24.7955,84.9994,CO,4,54,41
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB","31-05-2025 21:00:00",24.792403,84.992416,SO2,16,20,19
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB","31-05-2025 21:00:00",24.762518,84.982348,PM2.5,22,66,38
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB","31-05-2025 21:00:00",24.762518,84.982348,OZONE,7,39,30
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB","31-05-2025 21:00:00",25.697189,85.245900,PM2.5,NA,NA,NA
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB","31-05-2025 21:00:00",24.75746,84.366208,SO2,8,14,13
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB","31-05-2025 21:00:00",24.75746,84.366208,CO,27,42,33
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB","31-05-2025 21:00:00",25.42742023,86.13886079,PM10,36,113,69
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB","31-05-2025 21:00:00",25.42742023,86.13886079,SO2,NA,NA,NA
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB","31-05-2025 21:00:00",26.80365,84.51954,PM2.5,NA,NA,NA
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB","31-05-2025 21:00:00",26.80365,84.51954,PM10,NA,NA,NA
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","31-05-2025 21:00:00",25.251013,86.989001,PM2.5,NA,NA,NA
India,Assam,Silchar,"Tarapur, Silchar - PCBA","31-05-2025 21:00:00",24.82827,92.79525,NO2,6,18,14
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA","31-05-2025 21:00:00",26.987634,94.636574,PM2.5,16,65,22
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA","31-05-2025 21:00:00",26.987634,94.636574,NH3,1,4,3
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","31-05-2025 21:00:00",26.146529,87.454184,CO,48,76,61
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB","31-05-2025 21:00:00",25.5626095,84.663264,SO2,7,10,8
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB","31-05-2025 21:00:00",14.465052,78.824187,CO,14,15,14
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB","31-05-2025 21:00:00",16.9872867,81.7363176,NO2,8,26,13
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB","31-05-2025 21:00:00",13.615387,79.409230,SO2,12,13,13
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB","31-05-2025 21:00:00",16.536107,80.594233,PM2.5,46,69,54
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB","31-05-2025 21:00:00",16.536107,80.594233,SO2,11,13,11
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","31-05-2025 21:00:00",25.251013,86.989001,PM10,20,83,39
India,Bihar,"Bihar Sharif","D M Colony, Bihar Sharif - BSPCB","31-05-2025 21:00:00",25.204762,85.514960,CO,2,11,5
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB","31-05-2025 21:00:00",25.567520,83.966379,PM10,41,110,69
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB","31-05-2025 21:00:00",25.567520,83.966379,CO,24,29,27
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB","31-05-2025 21:00:00",25.567520,83.966379,OZONE,1,7,2
India,"Andaman and Nicobar","Sri Vijaya Puram","Police Line, Sri Vijaya Puram - ANPCC","31-05-2025 21:00:00",11.654054,92.734055,PM2.5,1,100,21
India,"Andaman and Nicobar","Sri Vijaya Puram","Police Line, Sri Vijaya Puram - ANPCC","31-05-2025 21:00:00",11.654054,92.734055,NO2,8,31,21
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB","31-05-2025 21:00:00",16.5150833,80.5181667,CO,6,118,32
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB","31-05-2025 21:00:00",25.697189,85.245900,SO2,NA,NA,NA
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB","31-05-2025 21:00:00",26.0881305,87.93840336,CO,3,22,9
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB","31-05-2025 21:00:00",27.308328,84.531742,PM10,NA,NA,NA
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB","31-05-2025 21:00:00",16.509717,80.612222,NO2,45,60,51
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB","31-05-2025 21:00:00",16.509717,80.612222,SO2,13,14,13
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB","31-05-2025 21:00:00",16.509717,80.612222,CO,26,28,26
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB","31-05-2025 21:00:00",16.554731,80.649110,NO2,15,24,20
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB","31-05-2025 21:00:00",14.675886,77.593027,CO,28,39,36
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB","31-05-2025 21:00:00",14.465052,78.824187,PM10,48,72,58
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","31-05-2025 21:00:00",25.599486,85.113666,NH3,1,12,10
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","31-05-2025 21:00:00",25.599486,85.113666,CO,2,135,38
India,Bihar,Patna,"Samanpura, Patna - BSPCB","31-05-2025 21:00:00",25.596727,85.085624,NH3,6,7,6
India,Bihar,Patna,"Samanpura, Patna - BSPCB","31-05-2025 21:00:00",25.596727,85.085624,CO,36,82,47
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB","31-05-2025 21:00:00",25.03280,85.41948,NH3,NA,NA,NA
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB","31-05-2025 21:00:00",25.03280,85.41948,OZONE,32,41,36
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB","31-05-2025 21:00:00",25.892357,86.590325,PM10,35,171,85
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB","31-05-2025 21:00:00",25.892357,86.590325,NH3,4,4,4
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB","31-05-2025 21:00:00",25.859655,85.77944,PM2.5,28,93,44
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB","31-05-2025 21:00:00",27.308328,84.531742,OZONE,3,43,23
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB","31-05-2025 21:00:00",26.63086,84.90051,NH3,3,3,3
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB","31-05-2025 21:00:00",26.63086,84.90051,CO,33,46,39
India,Bihar,Munger,"Town Hall, Munger - BSPCB","31-05-2025 21:00:00",25.376776,86.471523,PM10,12,52,28
India,Bihar,Munger,"Town Hall, Munger - BSPCB","31-05-2025 21:00:00",25.376776,86.471523,NO2,4,5,5
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB","31-05-2025 21:00:00",26.11442,85.39813,NH3,1,2,1
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB","31-05-2025 21:00:00",26.11442,85.39813,OZONE,21,88,71
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB","31-05-2025 21:00:00",26.1403345,85.3650192,NO2,8,15,11
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","31-05-2025 21:00:00",21.371751,81.664929,NH3,3,3,3
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","31-05-2025 21:00:00",21.371751,81.664929,CO,26,46,28
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB","31-05-2025 21:00:00",22.06631475,83.33820077,PM10,18,186,78
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB","31-05-2025 21:00:00",22.06631475,83.33820077,OZONE,22,53,43
India,Delhi,Delhi,"Alipur, Delhi - DPCC","31-05-2025 21:00:00",28.815329,77.153010,PM10,147,438,219
India,Delhi,Delhi,"Alipur, Delhi - DPCC","31-05-2025 21:00:00",28.815329,77.153010,SO2,4,87,24
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","31-05-2025 21:00:00",28.695381,77.181665,SO2,18,35,24
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC","31-05-2025 21:00:00",30.719859,76.738637,SO2,12,43,20
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB","31-05-2025 21:00:00",21.194815,81.314770,PM2.5,23,50,31
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB","31-05-2025 21:00:00",21.194815,81.314770,PM10,25,59,35
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB","31-05-2025 21:00:00",21.194815,81.314770,NO2,6,15,9
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB","31-05-2025 21:00:00",21.194815,81.314770,OZONE,17,55,42
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant","31-05-2025 21:00:00",21.185571,81.343175,NO2,16,23,19
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB","31-05-2025 21:00:00",21.224231,81.408350,PM2.5,12,47,26
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","31-05-2025 21:00:00",22.368195,82.746431,NH3,1,1,1
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","31-05-2025 21:00:00",22.368195,82.746431,CO,26,36,32
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB","31-05-2025 21:00:00",22.348441,82.549611,PM2.5,33,121,43
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB","31-05-2025 21:00:00",22.348441,82.549611,PM10,57,115,90
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB","31-05-2025 21:00:00",22.348441,82.549611,NO2,48,57,51
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB","31-05-2025 21:00:00",22.348441,82.549611,SO2,6,15,10
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","31-05-2025 21:00:00",21.258815,81.578979,PM2.5,17,34,25
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","31-05-2025 21:00:00",21.258815,81.578979,CO,16,23,22
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","31-05-2025 21:00:00",21.258815,81.578979,OZONE,3,9,6
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB","31-05-2025 21:00:00",21.219665,81.630094,PM10,NA,NA,NA
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","31-05-2025 21:00:00",21.237755,81.705301,PM2.5,18,34,28
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB","31-05-2025 21:00:00",26.2271665,84.3570427,NO2,NA,NA,NA
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB","31-05-2025 21:00:00",26.2271665,84.3570427,SO2,NA,NA,NA
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","31-05-2025 21:00:00",30.735567,76.775714,PM2.5,47,150,92
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","31-05-2025 21:00:00",30.735567,76.775714,PM10,39,123,75
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","31-05-2025 21:00:00",30.735567,76.775714,CO,18,111,46
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB","31-05-2025 21:00:00",26.1209,85.3647,SO2,4,7,6
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB","31-05-2025 21:00:00",25.586562,85.043586,PM2.5,36,80,57
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB","31-05-2025 21:00:00",25.586562,85.043586,NH3,2,3,2
India,Bihar,Patna,"Muradpur, Patna - BSPCB","31-05-2025 21:00:00",25.619651,85.147382,PM2.5,64,164,100
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB","31-05-2025 21:00:00",22.1910172,83.5197009,PM2.5,NA,NA,NA
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB","31-05-2025 21:00:00",22.1910172,83.5197009,NO2,NA,NA,NA
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","31-05-2025 21:00:00",28.6811736,77.3025234,CO,36,103,56
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","31-05-2025 21:00:00",28.6811736,77.3025234,OZONE,7,28,16
India,Delhi,Delhi,"ITO, Delhi - CPCB","31-05-2025 21:00:00",28.628624,77.241060,CO,7,111,31
India,Delhi,Delhi,"ITO, Delhi - CPCB","31-05-2025 21:00:00",28.628624,77.241060,OZONE,15,17,16
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","31-05-2025 21:00:00",28.732820,77.170633,PM10,167,500,312
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","31-05-2025 21:00:00",28.732820,77.170633,SO2,2,25,16
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","31-05-2025 21:00:00",28.580280,77.233829,PM2.5,37,180,84
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","31-05-2025 21:00:00",28.580280,77.233829,CO,18,104,23
India,Delhi,Delhi,"Lodhi Road, Delhi - IITM","31-05-2025 21:00:00",28.588333,77.221667,PM2.5,70,172,129
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","31-05-2025 21:00:00",28.5504249,77.2159377,SO2,36,39,37
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC","31-05-2025 21:00:00",28.710508,77.249485,PM2.5,67,500,219
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC","31-05-2025 21:00:00",28.710508,77.249485,NH3,7,12,9
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC","31-05-2025 21:00:00",28.710508,77.249485,CO,34,132,107
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC","31-05-2025 21:00:00",28.710508,77.249485,OZONE,17,238,128
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","31-05-2025 21:00:00",28.531346,77.190156,NO2,NA,NA,NA
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","31-05-2025 21:00:00",28.672342,77.315260,PM10,158,415,246
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","31-05-2025 21:00:00",28.672342,77.315260,SO2,4,61,16
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","31-05-2025 21:00:00",28.699793,77.165453,NO2,61,257,137
